transaction_id,product_id,warehouse_id,supplier_id,transaction_type,quantity,unit_price,total_price,transaction_timestamp,channel,reference_id
T17574,P1086,W101,S208,RETURN,6,32130.22,192781.32,2025-12-23 21:39:41.441108,online,REF2581
T17575,P1064,W102,,OUT,58,45130.28,2617556.2399999998,2026-01-07 03:12:08.454064,online,REF3565
T17576,P1118,W105,S212,RETURN,12,14248.48,170981.76,2025-04-26 18:12:12.997944,online,REF4566
T17577,P1180,W107,S206,TRANSFER,74,34751.69,2571625.06,2025-10-04 00:44:15.180077,internal,REF1855
T17578,P1167,W100,S209,RETURN,82,31845.5,2611331.0,2025-07-21 10:09:26.840447,online,REF4640
T17579,P1414,W102,,TRANSFER,43,19917.62,856457.6599999999,2025-10-06 18:25:22.935471,internal,REF7973
T17580,P1048,W102,,OUT,42,15432.2,648152.4,2025-08-07 17:11:34.120514,internal,REF8029
T17581,P1399,W101,,IN,33,33541.15,1106857.95,2025-06-26 12:40:37.788509,offline,REF3340
T17582,P1207,W105,,OUT,39,46432.9,1810883.1,2025-07-30 06:35:10.587903,offline,REF7999
T17583,P1419,W109,S214,INVALID,62,36412.08,2257548.96,2025-07-24 03:53:20.471849,offline,REF4444
T17584,P1393,W100,S212,IN,87,19038.53,1656352.1099999999,2025-09-11 18:13:26.466433,internal,REF6339
T17585,P1134,W101,,OUT,90,37863.88,3407749.1999999997,2026-01-29 00:01:56.248888,online,REF8260
T17586,P1218,W104,S204,OUT,90,25055.86,2255027.4,2025-05-30 03:22:46.947258,online,REF7145
T17587,P1270,W100,,OUT,91,40885.68,3720596.88,2025-06-30 22:31:28.111065,online,REF4157
T17588,P1164,W108,,OUT,30,29506.83,885204.9,2026-01-11 02:55:25.786198,online,REF5270
T17589,P1089,W101,,TRANSFER,14,42114.46,589602.44,2025-10-09 17:55:01.436599,internal,REF7500
T17590,P1278,W100,S202,RETURN,49,18039.97,883958.53,2025-10-16 21:38:27.986669,online,REF7095
T17591,P1078,W108,S203,TRANSFER,22,30301.04,666622.88,2025-05-29 03:38:39.619807,offline,REF9390
T17592,P1001,W108,S215,TRANSFER,10,6117.72,61177.200000000004,2026-03-03 18:06:22.478086,offline,REF3241
T17593,P1266,W108,S219,IN,47,13115.76,616440.72,2026-01-17 02:53:54.615301,offline,REF2296
T17594,P1095,W103,S207,INVALID,18,15897.78,286160.04000000004,2025-04-19 18:45:35.457757,offline,REF2250
T17595,P1233,W101,S202,TRANSFER,25,14101.53,352538.25,2025-07-03 00:27:22.237232,offline,REF1170
T17596,P1218,W103,S202,OUT,7,26645.76,186520.31999999998,2025-12-27 11:23:15.183844,online,REF9637
T17597,P1304,W107,,INVALID,22,39546.92,870032.24,2025-08-08 01:07:36.453199,online,REF3725
T17598,P1250,W107,S217,INVALID,28,26333.91,737349.48,2025-12-09 04:30:01.786662,internal,REF6402
T17599,P1280,W102,,IN,18,7053.5,126963.0,2025-08-11 18:43:50.232390,offline,REF7458
T17600,P1246,W108,S213,OUT,44,47456.94,2088105.36,2025-09-11 16:01:53.701760,internal,REF2165
T17601,P1369,W102,,INVALID,57,9205.11,524691.27,2025-05-05 19:09:38.332623,internal,REF6479
T17602,P1304,W101,S216,RETURN,34,9571.88,325443.92,2026-04-13 04:39:57.760531,offline,REF8601
T17603,P1128,W102,S212,RETURN,60,24507.63,1470457.8,2025-06-20 01:28:42.972225,online,REF2663
T17604,P1465,W105,S209,TRANSFER,50,12482.51,624125.5,2025-10-06 15:34:57.934307,online,REF1202
T17605,P1101,W103,S201,TRANSFER,83,35398.35,2938063.05,2025-08-01 03:37:34.940276,online,REF7302
T17606,P1261,W101,S202,TRANSFER,47,24212.33,1137979.51,2025-11-10 16:43:26.057218,internal,REF1277
T17607,P1448,W103,S218,RETURN,70,39687.85,2778149.5,2025-04-26 04:07:26.853524,offline,REF8650
T17608,P1060,W109,S213,INVALID,69,45809.33,3160843.77,2026-02-06 17:45:25.680983,online,REF8469
T17609,P1242,W109,,RETURN,73,2856.56,208528.88,2026-03-01 00:43:21.454321,internal,REF2352
T17610,P1123,W101,S208,IN,66,42626.33,2813337.7800000003,2025-10-28 10:32:57.011784,internal,REF3593
T17611,P1328,W107,S204,IN,33,19438.57,641472.8099999999,2025-05-20 18:32:01.349246,online,REF6606
T17612,P1019,W105,,TRANSFER,44,49461.13,2176289.7199999997,2025-06-12 09:13:11.178045,online,REF7329
T17613,P1253,W108,S207,TRANSFER,66,35294.73,2329452.18,2025-12-18 09:07:42.696687,offline,REF7232
T17614,P1418,W101,S200,IN,42,17615.65,739857.3,2025-12-15 14:58:05.190685,offline,REF8695
T17615,P1334,W103,,RETURN,68,31633.36,2151068.48,2025-12-04 00:57:35.601077,online,REF4136
T17616,P1392,W107,S216,RETURN,97,45432.98,4406999.0600000005,2026-01-13 08:23:28.613676,online,REF9547
T17617,P1469,W103,S217,RETURN,82,48841.71,4005020.2199999997,2025-06-25 13:14:04.142406,internal,REF5943
T17618,P1048,W108,S202,RETURN,92,6229.52,573115.8400000001,2025-06-03 12:03:09.832895,offline,REF2660
T17619,P1282,W108,S211,TRANSFER,31,4710.32,146019.91999999998,2025-05-23 22:43:07.330820,online,REF9053
T17620,P1328,W102,S210,OUT,71,34286.25,2434323.75,2025-08-20 00:12:08.254472,internal,REF8281
T17621,P1026,W106,,RETURN,88,9637.85,848130.8,2025-12-22 02:18:10.514917,offline,REF9540
T17622,P1393,W107,,IN,57,45851.58,2613540.06,2026-02-02 19:04:59.811487,internal,REF8223
T17623,P1044,W106,,TRANSFER,6,13930.53,83583.18000000001,2026-01-19 22:43:00.493966,internal,REF3045
T17624,P1487,W103,S205,TRANSFER,93,23688.44,2203024.92,2025-07-07 19:36:52.946439,internal,REF4893
T17625,P1034,W102,S218,OUT,43,24049.8,1034141.4,2026-01-13 03:53:09.351112,internal,REF9757
T17626,P1491,W105,,TRANSFER,53,25352.69,1343692.5699999998,2025-12-20 12:41:21.915535,offline,REF2976
T17627,P1158,W101,S202,INVALID,47,15152.23,712154.8099999999,2025-08-18 18:28:47.249349,online,REF7735
T17628,P1428,W103,S212,INVALID,62,46546.47,2885881.14,2025-04-29 12:23:13.403771,internal,REF4069
T17629,P1471,W106,S203,INVALID,81,35891.58,2907217.98,2025-07-25 13:23:21.414732,online,REF7686
T17630,P1321,W105,S207,TRANSFER,65,29052.04,1888382.6,2025-04-28 09:13:56.903970,online,REF2398
T17631,P1057,W101,S216,RETURN,40,43164.23,1726569.2000000002,2025-04-24 23:03:50.433612,offline,REF1399
T17632,P1368,W100,S214,OUT,48,9063.1,435028.80000000005,2026-01-01 21:49:34.528668,internal,REF4073
T17633,P1029,W103,S217,RETURN,97,46937.28,4552916.16,2025-07-08 01:02:59.770226,online,REF3325
T17634,P1363,W100,,IN,62,2861.72,177426.63999999998,2025-10-26 03:14:48.634006,internal,REF3641
T17635,P1143,W104,,OUT,30,39789.94,1193698.2000000002,2026-04-11 11:59:36.465917,online,REF8088
T17636,P1193,W109,S207,INVALID,24,41675.81,1000219.44,2025-06-14 08:31:08.920259,online,REF9300
T17637,P1210,W105,S208,INVALID,91,43311.57,3941352.87,2025-11-30 13:15:00.794322,offline,REF2539
T17638,P1496,W107,S209,TRANSFER,19,11908.67,226264.73,2026-03-30 14:07:06.697574,internal,REF3290
T17639,P1030,W107,S216,OUT,76,33439.97,2541437.72,2025-08-22 16:22:53.328003,offline,REF6115
T17640,P1070,W105,S201,OUT,58,28591.21,1658290.18,2025-11-30 14:24:30.969001,online,REF9258
T17641,P1247,W105,S206,INVALID,54,46662.44,2519771.7600000002,2025-12-10 23:07:13.298538,online,REF4383
T17642,P1141,W107,S206,OUT,34,15166.32,515654.88,2026-01-26 15:29:03.875663,internal,REF4040
T17643,P1464,W101,,TRANSFER,81,21039.01,1704159.8099999998,2025-10-16 13:56:22.105423,online,REF6532
T17644,P1014,W100,,IN,66,31673.4,2090444.4000000001,2025-04-24 22:17:59.764586,online,REF9617
T17645,P1062,W100,S213,IN,86,14636.14,1258708.04,2025-09-11 10:26:03.109371,online,REF1746
T17646,P1272,W106,,IN,42,42364.71,1779317.82,2025-06-04 08:20:04.633790,online,REF7053
T17647,P1171,W108,S216,RETURN,11,41656.88,458225.68,2025-05-09 09:21:44.344868,offline,REF9092
T17648,P1168,W105,S206,IN,88,14295.28,1257984.6400000001,2026-01-15 05:28:12.039579,internal,REF4991
T17649,P1342,W103,S215,RETURN,7,29296.88,205078.16,2025-05-02 01:20:35.416809,online,REF4318
T17650,P1142,W102,S212,RETURN,49,23608.69,1156825.8099999998,2025-04-17 17:21:00.894263,internal,REF1702
T17651,P1288,W104,S218,RETURN,25,19551.94,488798.49999999994,2026-03-21 17:23:33.168458,online,REF9920
T17652,P1189,W100,,OUT,79,15315.92,1209957.68,2025-07-24 18:34:58.817013,online,REF7616
T17653,P1041,W103,,INVALID,22,18219.22,400822.84,2025-05-07 09:50:48.055794,offline,REF9855
T17654,P1221,W103,S209,INVALID,42,22047.38,925989.9600000001,2025-12-17 19:24:10.344547,internal,REF1568
T17655,P1426,W101,,OUT,78,21305.8,1661852.4,2025-11-03 13:03:32.360120,internal,REF3409
T17656,P1028,W103,,TRANSFER,100,12764.55,1276455.0,2025-08-30 22:48:15.723474,offline,REF7779
T17657,P1116,W101,S210,TRANSFER,67,45226.61,3030182.87,2026-01-17 10:55:50.374252,internal,REF4389
T17658,P1104,W105,,IN,10,9422.02,94220.20000000001,2025-06-23 10:15:22.031024,online,REF6248
T17659,P1228,W108,S203,OUT,76,44192.87,3358658.12,2025-05-30 15:14:42.653528,online,REF2416
T17660,P1227,W100,S209,RETURN,49,34716.71,1701118.79,2026-02-04 10:14:52.939863,offline,REF1097
T17661,P1336,W106,S204,OUT,10,29648.53,296485.3,2026-01-28 04:11:19.780477,online,REF2141
T17662,P1310,W101,S215,TRANSFER,40,11849.78,473991.2,2025-06-16 07:12:35.255373,offline,REF4779
T17663,P1328,W106,S206,IN,14,30489.15,426848.10000000003,2025-05-11 00:19:36.906346,offline,REF6151
T17664,P1413,W107,S207,TRANSFER,2,16033.48,32066.96,2025-06-15 20:24:27.648140,offline,REF9887
T17665,P1028,W103,S211,RETURN,9,44764.39,402879.51,2025-06-02 20:42:54.969180,online,REF4627
T17666,P1060,W106,S206,INVALID,100,13008.88,1300888.0,2025-09-02 17:43:38.296925,online,REF4414
T17667,P1108,W101,S217,IN,30,45440.43,1363212.9,2025-05-26 07:30:22.261204,online,REF6983
T17668,P1237,W101,,IN,93,23358.01,2172294.9299999997,2025-12-09 12:29:28.658793,online,REF7879
T17669,P1441,W104,,RETURN,72,1614.67,116256.24,2025-07-17 20:39:01.285338,internal,REF9355
T17670,P1450,W105,,TRANSFER,65,22083.46,1435424.9,2025-11-23 20:15:45.091301,offline,REF8935
T17671,P1090,W107,,OUT,80,5402.02,432161.60000000003,2025-06-07 16:36:53.270340,offline,REF7496
T17672,P1011,W104,S206,IN,10,5218.74,52187.399999999994,2025-07-15 12:30:22.169960,offline,REF8559
T17673,P1476,W104,,RETURN,92,6360.76,585189.92,2025-11-21 15:34:25.675772,online,REF1028
T17674,P1171,W103,,OUT,88,47513.41,4181180.08,2025-08-20 10:04:35.684275,internal,REF5402
T17675,P1465,W106,,INVALID,96,4302.72,413061.12,2026-03-20 03:18:05.527306,online,REF6568
T17676,P1145,W108,,IN,18,27159.15,488864.7,2026-01-13 08:46:26.935332,internal,REF6093
T17677,P1355,W105,S204,RETURN,80,21047.44,1683795.2,2025-12-24 07:05:40.353379,online,REF1469
T17678,P1213,W103,,RETURN,57,47037.14,2681116.98,2025-08-04 13:48:23.967407,offline,REF1676
T17679,P1307,W101,S206,RETURN,8,7988.78,63910.24,2026-03-17 04:07:21.984822,internal,REF4356
T17680,P1191,W108,S216,OUT,9,45947.27,413525.43,2026-01-15 08:50:14.955927,online,REF2464
T17681,P1357,W105,S201,INVALID,27,38087.41,1028360.0700000001,2025-10-06 03:18:10.431805,online,REF2340
T17682,P1400,W103,,RETURN,95,8531.99,810539.0499999999,2025-06-11 20:26:53.164350,online,REF8550
T17683,P1171,W105,,TRANSFER,76,32897.84,2500235.84,2026-04-16 04:50:05.040475,internal,REF2273
T17684,P1027,W109,,OUT,52,23427.55,1218232.5999999999,2026-01-22 18:56:27.280484,offline,REF2534
T17685,P1268,W101,S216,OUT,41,16816.46,689474.86,2026-02-10 19:17:54.096306,online,REF4463
T17686,P1266,W100,S219,OUT,8,28732.98,229863.84,2026-02-02 17:49:38.968746,internal,REF2142
T17687,P1237,W101,S200,RETURN,69,12055.23,831810.87,2025-08-11 11:42:43.791131,internal,REF5039
T17688,P1447,W102,S203,IN,72,13056.94,940099.68,2025-11-01 14:32:55.343673,internal,REF8926
T17689,P1184,W104,S200,TRANSFER,52,42151.01,2191852.52,2026-01-03 12:33:06.518675,internal,REF9750
T17690,P1153,W109,S218,TRANSFER,40,41023.29,1640931.6,2025-06-13 08:28:34.342818,offline,REF9611
T17691,P1391,W109,,INVALID,26,47770.14,1242023.64,2026-02-23 20:58:40.339265,offline,REF5213
T17692,P1139,W100,S208,OUT,45,16499.33,742469.8500000001,2026-01-04 06:01:05.886755,online,REF2406
T17693,P1424,W107,S200,TRANSFER,36,39404.14,1418549.04,2025-09-23 22:52:33.648534,offline,REF7045
T17694,P1140,W103,S216,IN,28,40255.89,1127164.92,2025-11-11 20:17:33.081821,internal,REF1001
T17695,P1388,W106,S202,RETURN,42,18655.31,783523.02,2025-08-20 09:14:50.419772,online,REF2439
T17696,P1296,W108,S211,IN,73,6569.58,479579.33999999997,2025-04-20 10:46:37.557292,internal,REF6076
T17697,P1275,W108,S219,OUT,27,10684.34,288477.18,2025-08-10 09:52:12.557377,internal,REF3351
T17698,P1170,W104,S202,IN,6,32606.9,195641.40000000002,2025-06-08 04:08:04.667343,online,REF9577
T17699,P1124,W109,S217,OUT,87,42985.05,3739699.35,2026-04-14 10:11:15.445762,offline,REF3136
T17700,P1378,W107,S205,IN,82,49289.71,4041756.2199999997,2025-04-28 04:46:08.053581,online,REF7584
T17701,P1069,W108,,IN,15,37816.98,567254.7000000001,2026-01-02 14:41:15.062605,internal,REF7671
T17702,P1233,W108,S203,TRANSFER,1,24080.74,24080.74,2025-11-23 01:14:24.170982,internal,REF8788
T17703,P1198,W104,S200,RETURN,73,390.46,28503.579999999998,2025-05-09 09:45:25.323253,internal,REF4608
T17704,P1255,W104,,IN,72,6792.9,489088.8,2025-10-22 07:44:03.377643,offline,REF9745
T17705,P1221,W102,S219,INVALID,3,11844.63,35533.89,2026-04-12 09:15:19.119587,offline,REF7579
T17706,P1417,W107,S216,TRANSFER,3,41491.39,124474.17,2026-01-01 10:04:49.688929,online,REF6304
T17707,P1488,W109,,IN,30,27536.87,826106.1,2025-06-19 12:57:27.592572,offline,REF5600
T17708,P1408,W108,S211,INVALID,59,12510.66,738128.94,2026-02-21 06:07:22.781524,offline,REF7957
T17709,P1040,W105,S213,RETURN,42,22853.84,959861.28,2025-12-17 01:02:16.570308,offline,REF9001
T17710,P1044,W106,S202,IN,51,4244.27,216457.77000000002,2025-11-10 19:52:04.667686,internal,REF8458
T17711,P1246,W107,S212,OUT,49,27554.18,1350154.82,2025-12-20 19:39:16.171460,internal,REF6626
T17712,P1164,W100,S218,INVALID,93,49741.54,4625963.22,2026-03-21 03:12:23.682118,offline,REF9030
T17713,P1038,W109,S207,RETURN,7,8168.5,57179.5,2025-06-10 10:25:18.668167,internal,REF4665
T17714,P1032,W108,S218,INVALID,18,3252.83,58550.94,2025-09-25 18:05:39.152930,online,REF9618
T17715,P1137,W106,,TRANSFER,39,5718.59,223025.01,2025-08-21 16:02:12.965626,offline,REF2889
T17716,P1232,W106,S218,OUT,66,38860.2,2564773.1999999997,2025-11-23 01:55:27.198065,online,REF4755
T17717,P1414,W103,S218,OUT,42,46504.19,1953175.98,2025-05-15 22:19:38.828249,internal,REF6923
T17718,P1270,W109,,RETURN,54,15031.24,811686.96,2025-09-28 01:36:01.071892,online,REF6574
T17719,P1239,W102,S209,IN,51,2327.37,118695.87,2026-02-17 16:01:33.337991,internal,REF5333
T17720,P1073,W104,,IN,1,18208.65,18208.65,2026-01-21 11:35:49.874442,online,REF4412
T17721,P1022,W109,S213,TRANSFER,47,28253.81,1327929.07,2025-08-28 14:40:41.150695,online,REF8137
T17722,P1322,W106,S208,IN,63,22863.46,1440397.98,2025-05-11 10:35:37.021507,online,REF8779
T17723,P1353,W101,S208,INVALID,36,18648.3,671338.7999999999,2026-04-09 02:47:52.376154,offline,REF6866
T17724,P1170,W104,,TRANSFER,50,49061.06,2453053.0,2025-06-01 22:35:01.884555,online,REF8627
T17725,P1070,W108,,OUT,30,3839.94,115198.2,2025-10-08 05:10:27.745140,offline,REF2420
T17726,P1132,W104,,INVALID,89,18674.15,1661999.35,2025-12-22 13:14:15.730421,offline,REF7932
T17727,P1055,W105,S215,IN,55,436.54,24009.7,2025-09-07 13:55:38.582314,online,REF5235
T17728,P1178,W100,S213,INVALID,32,1534.73,49111.36,2025-06-28 18:03:55.493149,offline,REF3675
T17729,P1403,W107,,IN,100,5014.6,501460.00000000006,2025-09-11 21:07:09.692767,offline,REF5961
T17730,P1163,W105,,INVALID,66,20271.95,1337948.7,2025-05-03 09:12:21.787544,offline,REF4072
T17731,P1148,W103,S205,IN,15,5706.68,85600.20000000001,2025-07-18 08:50:34.124235,internal,REF3338
T17732,P1261,W101,,OUT,66,35097.78,2316453.48,2026-01-19 03:44:32.216342,internal,REF9601
T17733,P1266,W100,,IN,78,5497.37,428794.86,2025-12-11 17:09:24.116541,internal,REF4723
T17734,P1403,W108,S204,RETURN,74,10261.4,759343.6,2026-01-08 07:42:50.977528,internal,REF4928
T17735,P1135,W100,S212,IN,92,44649.36,4107741.12,2026-01-20 15:33:33.178024,offline,REF9066
T17736,P1159,W103,S201,OUT,24,768.11,18434.64,2025-09-06 07:44:49.747023,internal,REF5421
T17737,P1050,W107,S208,RETURN,15,18444.22,276663.30000000005,2026-01-13 18:54:19.719396,internal,REF8391
T17738,P1451,W105,S206,INVALID,11,22774.53,250519.83,2025-05-27 17:58:35.912088,online,REF5343
T17739,P1354,W104,,OUT,63,40107.98,2526802.74,2025-11-25 18:58:14.005754,online,REF3248
T17740,P1402,W108,S212,TRANSFER,34,4204.63,142957.42,2025-11-19 17:41:03.368193,online,REF6102
T17741,P1112,W105,,RETURN,42,49707.15,2087700.3,2025-07-12 06:31:14.706815,online,REF4600
T17742,P1023,W102,S204,IN,88,8729.47,768193.36,2026-01-10 03:03:36.458742,online,REF9821
T17743,P1327,W106,S219,OUT,52,39914.03,2075529.56,2025-05-10 01:04:49.165055,offline,REF6243
T17744,P1189,W102,S212,IN,18,5632.45,101384.09999999999,2025-10-18 09:07:31.987852,internal,REF2566
T17745,P1140,W107,S212,RETURN,54,10457.45,564702.3,2025-08-22 05:58:47.967300,online,REF8021
T17746,P1256,W108,,TRANSFER,84,39743.16,3338425.4400000004,2025-12-27 11:36:38.972612,internal,REF6290
T17747,P1356,W105,,IN,33,48504.32,1600642.56,2025-11-04 10:37:23.063225,offline,REF2605
T17748,P1078,W103,S210,TRANSFER,100,24124.36,2412436.0,2026-01-03 08:24:00.643949,internal,REF5499
T17749,P1107,W105,S212,RETURN,56,3931.26,220150.56,2026-01-04 20:13:01.843590,online,REF7480
T17750,P1426,W105,,IN,71,22349.83,1586837.9300000002,2026-01-07 05:50:13.934074,offline,REF6588
T17751,P1111,W100,S207,IN,32,41227.66,1319285.12,2026-01-09 00:43:29.616261,offline,REF8265
T17752,P1078,W107,S203,OUT,31,23681.88,734138.28,2026-03-17 15:51:33.708608,internal,REF1902
T17753,P1103,W108,S211,OUT,93,31310.81,2911905.33,2026-02-02 01:42:36.441193,offline,REF1214
T17754,P1192,W109,S206,IN,38,10394.49,394990.62,2025-11-28 02:47:48.326119,internal,REF3575
T17755,P1426,W109,,OUT,71,43244.0,3070324.0,2025-11-24 17:20:49.619043,internal,REF7861
T17756,P1388,W109,S215,INVALID,41,42197.79,1730109.3900000001,2025-11-29 12:26:21.252889,online,REF3821
T17757,P1120,W108,,IN,47,25251.8,1186834.5999999999,2026-02-02 18:02:32.259080,internal,REF4554
T17758,P1499,W101,S206,IN,22,31657.98,696475.5599999999,2025-05-01 13:53:38.791120,online,REF2663
T17759,P1079,W106,S210,TRANSFER,12,45847.6,550171.2,2025-10-11 18:05:51.723190,online,REF9361
T17760,P1275,W104,S201,INVALID,86,47481.42,4083402.1199999996,2025-09-12 21:32:46.075536,offline,REF2487
T17761,P1239,W104,S204,OUT,93,2071.83,192680.19,2026-03-07 02:33:08.611371,online,REF9212
T17762,P1238,W105,S203,RETURN,16,45826.6,733225.6,2026-01-11 14:37:42.959375,online,REF2854
T17763,P1487,W105,S210,OUT,4,27794.26,111177.04,2025-04-28 16:56:34.149148,online,REF9459
T17764,P1480,W102,,IN,27,6404.65,172925.55,2025-08-13 14:30:08.712376,online,REF5194
T17765,P1243,W105,S219,INVALID,91,4233.94,385288.54,2026-03-07 00:52:41.560235,offline,REF4538
T17766,P1090,W109,S205,TRANSFER,35,34774.59,1217110.65,2025-10-31 13:57:45.062042,online,REF8480
T17767,P1075,W100,S202,IN,34,38050.8,1293727.2000000002,2025-08-05 02:21:19.581525,internal,REF3706
T17768,P1287,W108,,OUT,57,22474.55,1281049.3499999999,2025-07-22 11:26:39.243568,offline,REF6640
T17769,P1442,W104,S201,TRANSFER,19,40741.64,774091.16,2026-03-09 02:42:34.625376,internal,REF5095
T17770,P1489,W106,S201,OUT,47,27574.59,1296005.73,2025-10-31 01:40:17.787327,offline,REF7806
T17771,P1353,W101,S218,IN,59,18473.15,1089915.85,2025-06-21 12:25:28.537143,offline,REF6906
T17772,P1051,W102,S214,TRANSFER,72,43320.26,3119058.72,2025-11-02 12:09:43.529247,offline,REF1198
T17773,P1394,W100,S217,TRANSFER,71,22183.73,1575044.83,2026-01-03 20:09:49.401505,internal,REF7430
T17774,P1181,W101,S216,OUT,21,25993.94,545872.74,2025-08-06 07:50:04.763849,internal,REF7584
T17775,P1129,W107,S213,TRANSFER,21,7354.41,154442.61,2025-05-12 12:45:24.070780,online,REF6167
T17776,P1030,W100,S216,OUT,14,32668.07,457352.98,2025-04-29 18:26:21.257413,online,REF5121
T17777,P1491,W100,,IN,35,32417.57,1134614.95,2025-09-05 23:07:16.620714,offline,REF8098
T17778,P1122,W104,,IN,24,11169.68,268072.32,2025-08-07 06:33:25.155177,internal,REF6056
T17779,P1394,W106,,INVALID,82,22532.86,1847694.52,2026-03-15 02:51:26.113516,internal,REF7982
T17780,P1376,W101,S213,RETURN,18,6138.93,110500.74,2025-07-05 00:00:07.161794,offline,REF5698
T17781,P1301,W105,S217,RETURN,64,20435.97,1307902.08,2025-10-14 09:35:42.000502,internal,REF6533
T17782,P1075,W101,,TRANSFER,77,29097.17,2240482.09,2026-04-02 22:20:16.308239,offline,REF4515
T17783,P1282,W104,,OUT,1,24846.29,24846.29,2025-12-11 04:45:29.427228,offline,REF2376
T17784,P1075,W103,S201,RETURN,5,12233.92,61169.6,2025-08-02 15:56:02.738200,offline,REF3907
T17785,P1393,W101,S213,IN,29,17408.6,504849.39999999997,2026-01-03 05:30:48.502053,online,REF8062
T17786,P1404,W109,S206,TRANSFER,22,3235.33,71177.26,2025-11-27 04:55:08.905576,offline,REF5851
T17787,P1266,W104,,TRANSFER,14,38809.12,543327.68,2026-03-08 19:44:23.478833,online,REF4767
T17788,P1370,W103,S203,IN,51,26125.26,1332388.26,2026-02-27 22:30:29.365976,internal,REF4522
T17789,P1298,W109,S211,RETURN,89,23077.07,2053859.23,2026-02-05 15:50:43.396705,internal,REF6907
T17790,P1425,W106,S218,INVALID,86,36652.08,3152078.8800000004,2025-05-26 10:26:40.326315,offline,REF4255
T17791,P1222,W105,S206,RETURN,38,16428.23,624272.74,2025-11-25 22:06:25.541511,internal,REF3685
T17792,P1262,W100,S211,RETURN,6,40046.16,240276.96000000002,2025-06-07 15:32:06.608686,online,REF8323
T17793,P1425,W105,S216,IN,88,36846.79,3242517.52,2025-07-31 18:22:04.544724,offline,REF6909
T17794,P1499,W102,S201,INVALID,90,8341.62,750745.8,2026-01-29 11:06:55.198525,online,REF2384
T17795,P1273,W107,S205,OUT,15,33130.54,496958.10000000003,2025-09-25 15:17:26.622282,offline,REF3134
T17796,P1048,W104,S216,OUT,23,45093.14,1037142.22,2026-03-29 07:20:14.261941,internal,REF6310
T17797,P1257,W105,,OUT,61,38628.83,2356358.63,2025-09-22 02:04:39.120951,online,REF3701
T17798,P1457,W109,S202,IN,21,30757.12,645899.52,2025-12-24 04:39:50.719055,offline,REF2751
T17799,P1083,W100,S213,OUT,39,15909.27,620461.53,2025-05-30 09:09:23.588338,internal,REF2434
T17800,P1072,W100,S203,OUT,81,15769.8,1277353.8,2025-12-14 21:33:40.855054,online,REF3363
T17801,P1238,W108,,RETURN,70,9383.81,656866.7,2025-06-03 03:58:40.480125,online,REF9271
T17802,P1310,W103,S212,TRANSFER,38,23336.37,886782.0599999999,2025-04-25 05:11:10.347713,online,REF9010
T17803,P1391,W102,S208,RETURN,31,41709.57,1292996.67,2025-08-11 04:12:57.315599,offline,REF7560
T17804,P1319,W108,S203,TRANSFER,80,37428.48,2994278.4000000004,2025-08-13 01:53:41.862787,internal,REF5857
T17805,P1337,W106,S215,RETURN,47,31334.89,1472739.83,2025-09-15 18:33:59.612971,offline,REF1546
T17806,P1496,W102,S202,IN,12,45416.3,544995.6000000001,2025-10-10 03:59:33.070524,online,REF5196
T17807,P1378,W103,S215,TRANSFER,43,39465.57,1697019.51,2026-02-18 05:01:43.356963,internal,REF7743
T17808,P1059,W101,S202,RETURN,94,26401.54,2481744.7600000002,2025-08-15 08:30:34.263590,online,REF2763
T17809,P1166,W100,S201,IN,25,38604.25,965106.25,2026-04-13 15:12:05.860348,offline,REF6618
T17810,P1424,W100,S213,IN,22,12489.44,274767.68,2026-03-04 23:51:42.280312,online,REF8298
T17811,P1155,W103,S203,RETURN,14,23132.29,323852.06,2026-02-22 13:46:34.479817,online,REF6628
T17812,P1302,W102,S208,TRANSFER,6,16312.77,97876.62,2025-12-08 23:18:37.312655,offline,REF1394
T17813,P1218,W108,S213,IN,17,36100.49,613708.33,2025-08-04 20:47:37.149019,offline,REF5768
T17814,P1391,W101,,TRANSFER,26,15509.3,403241.8,2026-01-27 07:48:27.729341,internal,REF6320
T17815,P1240,W105,S213,TRANSFER,96,23438.09,2250056.64,2026-01-16 03:27:35.002453,internal,REF5088
T17816,P1245,W107,S202,OUT,31,45110.42,1398423.02,2025-11-19 16:01:24.951610,online,REF2083
T17817,P1269,W103,,OUT,67,33437.7,2240325.9,2025-07-14 18:23:41.132938,internal,REF7976
T17818,P1214,W101,S207,OUT,46,5442.05,250334.30000000002,2025-05-17 09:23:03.897262,internal,REF1616
T17819,P1162,W105,S215,OUT,70,47901.84,3353128.8,2025-10-02 05:56:22.785469,offline,REF6215
T17820,P1242,W102,S219,INVALID,94,36227.13,3405350.2199999997,2025-11-01 00:31:53.195635,offline,REF9942
T17821,P1039,W109,S217,INVALID,77,27918.48,2149722.96,2025-12-12 11:12:37.227439,internal,REF3233
T17822,P1318,W107,S206,INVALID,80,19025.01,1522000.7999999998,2025-04-24 07:05:17.691002,internal,REF2550
T17823,P1189,W104,S218,INVALID,54,43626.71,2355842.34,2025-04-22 17:36:00.308849,online,REF6248
T17824,P1191,W109,S213,IN,80,19903.51,1592280.7999999998,2025-12-18 16:09:21.973418,online,REF1712
T17825,P1211,W105,,IN,39,22486.86,876987.54,2025-12-30 14:09:43.281575,online,REF6508
T17826,P1020,W108,S214,OUT,21,2845.09,59746.89,2026-03-31 01:35:16.344672,internal,REF3039
